id,VehicleMake,VehicleModel,VehicleManufactureYear,Year,SuggestionField
30403,TATA,TATA TELCOLINE 2.0 TDI 4X4 P/U S/C,20070101,2007,TATA TELCOLINE 2.0 TDI 4X4 P/U S/C 2007
30404,TATA,TATA TELCOLINE 2.0 TDI 4X4 P/U S/C,20080101,2008,TATA TELCOLINE 2.0 TDI 4X4 P/U S/C 2008
30405,TATA,TATA TELCOLINE 2.0 TDI 4X4 P/U S/C,20090101,2009,TATA TELCOLINE 2.0 TDI 4X4 P/U S/C 2009
30406,TATA,TATA TELCOLINE 2.0 TDI 4X4 P/U S/C,20100101,2010,TATA TELCOLINE 2.0 TDI 4X4 P/U S/C 2010
30407,TATA,TATA TELCOLINE 2.0 TDI P/U D/C,20040801,2004,TATA TELCOLINE 2.0 TDI P/U D/C 2004
30408,TATA,TATA TELCOLINE 2.0 TDI P/U D/C,20050101,2005,TATA TELCOLINE 2.0 TDI P/U D/C 2005
30409,TATA,TATA TELCOLINE 2.0 TDI P/U D/C,20060101,2006,TATA TELCOLINE 2.0 TDI P/U D/C 2006
30410,TATA,TATA TELCOLINE 2.0 TDI A/C P/U D/C,20070101,2007,TATA TELCOLINE 2.0 TDI A/C P/U D/C 2007
30411,TATA,TATA TELCOLINE 2.0 TDI A/C P/U D/C,20080101,2008,TATA TELCOLINE 2.0 TDI A/C P/U D/C 2008
30412,TATA,TATA TELCOLINE 2.0 TDI A/C P/U D/C,20090101,2009,TATA TELCOLINE 2.0 TDI A/C P/U D/C 2009
30413,TATA,TATA TELCOLINE 2.0 TDI A/C P/U D/C,20100101,2010,TATA TELCOLINE 2.0 TDI A/C P/U D/C 2010
30414,TATA,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C,20040801,2004,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C 2004
30415,TATA,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C,20050101,2005,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C 2005
30416,TATA,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C,20060101,2006,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C 2006
30417,TATA,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C,20070101,2007,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C 2007
30418,TATA,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C,20080101,2008,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C 2008
30419,TATA,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C,20090101,2009,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C 2009
30420,TATA,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C,20100101,2010,TATA TELCOLINE 2.0 TDI 4X4 P/U D/C 2010
30421,TATA,TATA 207 3.0 DI D/S C/C,20061101,2006,TATA 207 3.0 DI D/S C/C 2006
30422,TATA,TATA 207 3.0 DI D/S C/C,20070101,2007,TATA 207 3.0 DI D/S C/C 2007
30423,TATA,TATA 207 3.0 DI D/S C/C,20080101,2008,TATA 207 3.0 DI D/S C/C 2008
30424,TATA,TATA 207 3.0 DI D/S C/C,20090101,2009,TATA 207 3.0 DI D/S C/C 2009
30425,TATA,TATA 207 3.0 DI D/S C/C,20100101,2010,TATA 207 3.0 DI D/S C/C 2010
30426,TATA,TATA 207 3.0 DI D/S C/C,20110101,2011,TATA 207 3.0 DI D/S C/C 2011
30427,TATA,TATA 207 3.0 DI D/S C/C,20120101,2012,TATA 207 3.0 DI D/S C/C 2012
30428,TATA,TATA 207 3.0 DI D/S C/C,20130101,2013,TATA 207 3.0 DI D/S C/C 2013
30429,TATA,TATA 207 3.0 DI D/S S/C,20130901,2013,TATA 207 3.0 DI D/S S/C 2013
30430,TATA,TATA 207 3.0 DI D/S S/C,20140101,2014,TATA 207 3.0 DI D/S S/C 2014
30431,TATA,TATA 207 3.0 DI D/S S/C,20150101,2015,TATA 207 3.0 DI D/S S/C 2015
30432,TATA,TATA 207 3.0 DI TIP C/C,20071101,2007,TATA 207 3.0 DI TIP C/C 2007
30433,TATA,TATA 207 3.0 DI TIP C/C,20080101,2008,TATA 207 3.0 DI TIP C/C 2008
30434,TATA,TATA 207 3.0 DI TIP C/C,20090101,2009,TATA 207 3.0 DI TIP C/C 2009
30435,TATA,TATA 207 3.0 DI TIP C/C,20100101,2010,TATA 207 3.0 DI TIP C/C 2010
30436,TATA,TATA XENON 2.2 DLE P/U C/C,20100701,2010,TATA XENON 2.2 DLE P/U C/C 2010
30437,TATA,TATA XENON 2.2 DLE P/U C/C,20110101,2011,TATA XENON 2.2 DLE P/U C/C 2011
30438,TATA,TATA XENON 2.2 DLE P/U C/C,20120101,2012,TATA XENON 2.2 DLE P/U C/C 2012
30439,TATA,TATA XENON 2.2 DLE P/U C/C,20130101,2013,TATA XENON 2.2 DLE P/U C/C 2013
30440,TATA,TATA XENON 2.2 DLE S/C D/S,20100701,2010,TATA XENON 2.2 DLE S/C D/S 2010
30441,TATA,TATA XENON 2.2 DLE S/C D/S,20110101,2011,TATA XENON 2.2 DLE S/C D/S 2011
30442,TATA,TATA XENON 2.2 DLE S/C D/S,20120101,2012,TATA XENON 2.2 DLE S/C D/S 2012
30443,TATA,TATA XENON 2.2 DLE S/C D/S,20130101,2013,TATA XENON 2.2 DLE S/C D/S 2013
30444,TATA,TATA XENON 2.2 DLE S/C D/S,20140101,2014,TATA XENON 2.2 DLE S/C D/S 2014
30445,TATA,TATA XENON 2.2 DLE S/C D/S,20150101,2015,TATA XENON 2.2 DLE S/C D/S 2015
30446,TATA,TATA XENON 2.2 DLE SWB P/U S/C,20120201,2012,TATA XENON 2.2 DLE SWB P/U S/C 2012
30447,TATA,TATA XENON 2.2 DLE SWB P/U S/C,20130101,2013,TATA XENON 2.2 DLE SWB P/U S/C 2013
30448,TATA,TATA XENON 2.2 DLE SWB P/U S/C,20140101,2014,TATA XENON 2.2 DLE SWB P/U S/C 2014
30449,TATA,TATA XENON 2.2 DLE SWB P/U S/C,20150101,2015,TATA XENON 2.2 DLE SWB P/U S/C 2015
30450,TATA,TATA XENON XT 2.2 DICOR P/U S/C,20130901,2013,TATA XENON XT 2.2 DICOR P/U S/C 2013
30451,TATA,TATA XENON XT 2.2 DICOR P/U S/C,20140101,2014,TATA XENON XT 2.2 DICOR P/U S/C 2014
30452,TATA,TATA XENON XT 2.2 DICOR P/U S/C,20150101,2015,TATA XENON XT 2.2 DICOR P/U S/C 2015
30453,TATA,TATA XENON 2.2 DLE 4X4 P/U S/C,20091001,2009,TATA XENON 2.2 DLE 4X4 P/U S/C 2009
30454,TATA,TATA XENON 2.2 DLE 4X4 P/U S/C,20100101,2010,TATA XENON 2.2 DLE 4X4 P/U S/C 2010
30455,TATA,TATA XENON 2.2 DLE 4X4 P/U S/C,20110101,2011,TATA XENON 2.2 DLE 4X4 P/U S/C 2011
30456,TATA,TATA XENON 2.2 DLE 4X4 P/U S/C,20120101,2012,TATA XENON 2.2 DLE 4X4 P/U S/C 2012
30457,TATA,TATA XENON 2.2 DLE 4X4 P/U S/C,20130101,2013,TATA XENON 2.2 DLE 4X4 P/U S/C 2013
30458,TATA,TATA XENON XT 2.2 DICOR 4X4 P/U S/C,20130901,2013,TATA XENON XT 2.2 DICOR 4X4 P/U S/C 2013
30459,TATA,TATA XENON XT 2.2 DICOR 4X4 P/U S/C,20140101,2014,TATA XENON XT 2.2 DICOR 4X4 P/U S/C 2014
30460,TATA,TATA XENON XT 2.2 DICOR 4X4 P/U S/C,20150101,2015,TATA XENON XT 2.2 DICOR 4X4 P/U S/C 2015
30461,TATA,TATA XENON 2.2 DICOR P/U SPACE CAB,20130101,2013,TATA XENON 2.2 DICOR P/U SPACE CAB 2013
30462,TATA,TATA XENON 2.2 DLE D/C P/U,20091001,2009,TATA XENON 2.2 DLE D/C P/U 2009
30463,TATA,TATA XENON 2.2 DLE D/C P/U,20100101,2010,TATA XENON 2.2 DLE D/C P/U 2010
30464,TATA,TATA XENON 2.2 DLE D/C P/U,20110101,2011,TATA XENON 2.2 DLE D/C P/U 2011
30465,TATA,TATA XENON 2.2 DLE D/C P/U,20120101,2012,TATA XENON 2.2 DLE D/C P/U 2012
30466,TATA,TATA XENON 2.2 DLE D/C P/U,20130101,2013,TATA XENON 2.2 DLE D/C P/U 2013
30467,TATA,TATA XENON 2.2 DLE D/C P/U,20140101,2014,TATA XENON 2.2 DLE D/C P/U 2014
30468,TATA,TATA XENON 2.2 DLE D/C P/U,20150101,2015,TATA XENON 2.2 DLE D/C P/U 2015
30469,TATA,TATA XENON XT 2.2 DICOR P/U D/C,20130901,2013,TATA XENON XT 2.2 DICOR P/U D/C 2013
30470,TATA,TATA XENON XT 2.2 DICOR P/U D/C,20140101,2014,TATA XENON XT 2.2 DICOR P/U D/C 2014
30471,TATA,TATA XENON XT 2.2 DICOR P/U D/C,20150101,2015,TATA XENON XT 2.2 DICOR P/U D/C 2015
30472,TATA,TATA XENON XT EVOLVE 2.2 DICOR PU D/C,20151201,2015,TATA XENON XT EVOLVE 2.2 DICOR PU D/C 2015
30473,TATA,TATA XENON 2.2 DLE 4X4 P/U D/C,20091001,2009,TATA XENON 2.2 DLE 4X4 P/U D/C 2009
30474,TATA,TATA XENON 2.2 DLE 4X4 P/U D/C,20100101,2010,TATA XENON 2.2 DLE 4X4 P/U D/C 2010
30475,TATA,TATA XENON 2.2 DLE 4X4 P/U D/C,20110101,2011,TATA XENON 2.2 DLE 4X4 P/U D/C 2011
30476,TATA,TATA XENON 2.2 DLE 4X4 P/U D/C,20120101,2012,TATA XENON 2.2 DLE 4X4 P/U D/C 2012
30477,TATA,TATA XENON 2.2 DLE 4X4 P/U D/C,20130101,2013,TATA XENON 2.2 DLE 4X4 P/U D/C 2013
30478,TATA,TATA XENON 2.2 DLE 4X4 P/U D/C,20140101,2014,TATA XENON 2.2 DLE 4X4 P/U D/C 2014
30479,TATA,TATA XENON 2.2 DLE 4X4 P/U D/C,20150101,2015,TATA XENON 2.2 DLE 4X4 P/U D/C 2015
30480,TATA,TATA XENON XT 2.2 DICOR 4X4 P/U D/C,20130901,2013,TATA XENON XT 2.2 DICOR 4X4 P/U D/C 2013
30481,TATA,TATA XENON XT 2.2 DICOR 4X4 P/U D/C,20140101,2014,TATA XENON XT 2.2 DICOR 4X4 P/U D/C 2014
30482,TATA,TATA XENON XT 2.2 DICOR 4X4 P/U D/C,20150101,2015,TATA XENON XT 2.2 DICOR 4X4 P/U D/C 2015
30483,TATA,TATA XENON 3.0 BASELINE P/U S/C,20101101,2010,TATA XENON 3.0 BASELINE P/U S/C 2010
30484,TATA,TATA XENON 3.0 BASELINE P/U S/C,20110101,2011,TATA XENON 3.0 BASELINE P/U S/C 2011
30485,TATA,TATA XENON 3.0 BASELINE P/U S/C,20120101,2012,TATA XENON 3.0 BASELINE P/U S/C 2012
30486,TATA,TATA XENON 3.0 BASELINE P/U S/C,20130101,2013,TATA XENON 3.0 BASELINE P/U S/C 2013
30487,TATA,TATA XENON 3.0 BASELINE P/U S/C,20140101,2014,TATA XENON 3.0 BASELINE P/U S/C 2014
30488,TATA,TATA XENON 3.0 BASELINE P/U S/C,20150101,2015,TATA XENON 3.0 BASELINE P/U S/C 2015
30489,TATA,TATA XENON 3.0 DICOR P/U S/C,20080701,2008,TATA XENON 3.0 DICOR P/U S/C 2008
30490,TATA,TATA XENON 3.0 DICOR P/U S/C,20090101,2009,TATA XENON 3.0 DICOR P/U S/C 2009
30491,TATA,TATA XENON 3.0 DICOR P/U S/C,20100101,2010,TATA XENON 3.0 DICOR P/U S/C 2010
30492,TATA,TATA XENON 3.0 DICOR A/C P/U S/C,20110101,2011,TATA XENON 3.0 DICOR A/C P/U S/C 2011
30493,TATA,TATA XENON 3.0 DICOR A/C P/U S/C,20120101,2012,TATA XENON 3.0 DICOR A/C P/U S/C 2012
30494,TATA,TATA XENON 3.0 DICOR A/C P/U S/C,20130101,2013,TATA XENON 3.0 DICOR A/C P/U S/C 2013
30495,TATA,TATA XENON 3.0 DICOR 4X4 P/U S/C,20080701,2008,TATA XENON 3.0 DICOR 4X4 P/U S/C 2008
30496,TATA,TATA XENON 3.0 DICOR 4X4 P/U S/C,20090101,2009,TATA XENON 3.0 DICOR 4X4 P/U S/C 2009
30497,TATA,TATA XENON 3.0 DICOR 4X4 P/U S/C,20100101,2010,TATA XENON 3.0 DICOR 4X4 P/U S/C 2010
30498,TATA,TATA XENON 3.0 DICOR 4X4 P/U S/C,20140501,2014,TATA XENON 3.0 DICOR 4X4 P/U S/C 2014
30499,TATA,TATA XENON 3.0 DICOR 4X4 P/U S/C,20150101,2015,TATA XENON 3.0 DICOR 4X4 P/U S/C 2015
30500,TATA,TATA XENON 3.0 DICOR P/U D/C,20071101,2007,TATA XENON 3.0 DICOR P/U D/C 2007
30501,TATA,TATA XENON 3.0 DICOR P/U D/C,20080101,2008,TATA XENON 3.0 DICOR P/U D/C 2008
30502,TATA,TATA XENON 3.0 DICOR P/U D/C,20090101,2009,TATA XENON 3.0 DICOR P/U D/C 2009
30503,TATA,TATA XENON 3.0 DICOR P/U D/C,20100101,2010,TATA XENON 3.0 DICOR P/U D/C 2010
30504,TATA,TATA XENON 3.0 DICOR P/U D/C,20110101,2011,TATA XENON 3.0 DICOR P/U D/C 2011
30505,TATA,TATA XENON 3.0 DICOR P/U D/C,20120101,2012,TATA XENON 3.0 DICOR P/U D/C 2012
30506,TATA,TATA XENON 3.0 DICOR P/U D/C,20130101,2013,TATA XENON 3.0 DICOR P/U D/C 2013
30507,TATA,TATA XENON 3.0 DICOR P/U D/C,20140101,2014,TATA XENON 3.0 DICOR P/U D/C 2014
30508,TATA,TATA XENON 3.0 DICOR P/U D/C,20150101,2015,TATA XENON 3.0 DICOR P/U D/C 2015
30509,TATA,TATA XENON 3.0 DICOR 4X4 P/U D/C,20071101,2007,TATA XENON 3.0 DICOR 4X4 P/U D/C 2007
30510,TATA,TATA XENON 3.0 DICOR 4X4 P/U D/C,20080101,2008,TATA XENON 3.0 DICOR 4X4 P/U D/C 2008
30511,TATA,TATA XENON 3.0 DICOR 4X4 P/U D/C,20090101,2009,TATA XENON 3.0 DICOR 4X4 P/U D/C 2009
30512,TATA,TATA XENON 3.0 DICOR 4X4 P/U D/C,20100101,2010,TATA XENON 3.0 DICOR 4X4 P/U D/C 2010
30513,TATA,TATA XENON 3.0 DICOR 4X4 P/U D/C,20110101,2011,TATA XENON 3.0 DICOR 4X4 P/U D/C 2011
30514,TATA,TATA XENON 3.0 DICOR 4X4 P/U D/C,20120101,2012,TATA XENON 3.0 DICOR 4X4 P/U D/C 2012
30515,TATA,TATA SAFARI 2.2 DICOR GLS,20080101,2008,TATA SAFARI 2.2 DICOR GLS 2008
30516,TATA,TATA SAFARI 2.2 DICOR GLS,20090101,2009,TATA SAFARI 2.2 DICOR GLS 2009
30517,TATA,TATA SAFARI 2.2 DICOR GLS,20100101,2010,TATA SAFARI 2.2 DICOR GLS 2010
30518,TATA,TATA SAFARI 2.2 DICOR GLS,20110101,2011,TATA SAFARI 2.2 DICOR GLS 2011
30519,TATA,TATA SAFARI 2.2 DICOR 4X4 GLX,20080101,2008,TATA SAFARI 2.2 DICOR 4X4 GLX 2008
30520,TATA,TATA SAFARI 2.2 DICOR 4X4 GLX,20090101,2009,TATA SAFARI 2.2 DICOR 4X4 GLX 2009
30521,TATA,TATA SAFARI 2.2 DICOR 4X4 GLX,20100101,2010,TATA SAFARI 2.2 DICOR 4X4 GLX 2010
30522,TATA,TATA SAFARI 2.2 DICOR 4X4 GLX,20110101,2011,TATA SAFARI 2.2 DICOR 4X4 GLX 2011
30523,TOYOTA,TOYOTA AYGO 1.0 FRESH 3DR,20110701,2011,TOYOTA AYGO 1.0 FRESH 3DR 2011
30524,TOYOTA,TOYOTA AYGO 1.0 FRESH 3DR,20120101,2012,TOYOTA AYGO 1.0 FRESH 3DR 2012
30525,TOYOTA,TOYOTA AYGO 1.0 WILD 3DR,20110701,2011,TOYOTA AYGO 1.0 WILD 3DR 2011
30526,TOYOTA,TOYOTA AYGO 1.0 WILD 3DR,20120101,2012,TOYOTA AYGO 1.0 WILD 3DR 2012
30527,TOYOTA,TOYOTA AYGO 1.0 FRESH 5DR,20110401,2011,TOYOTA AYGO 1.0 FRESH 5DR 2011
30528,TOYOTA,TOYOTA AYGO 1.0 FRESH 5DR,20120101,2012,TOYOTA AYGO 1.0 FRESH 5DR 2012
30529,TOYOTA,TOYOTA AYGO 1.0 FRESH 5DR,20130101,2013,TOYOTA AYGO 1.0 FRESH 5DR 2013
30530,TOYOTA,TOYOTA AYGO 1.0 FRESH 5DR,20140101,2014,TOYOTA AYGO 1.0 FRESH 5DR 2014
30531,TOYOTA,TOYOTA AYGO 1.0 (5DR),20151001,2015,TOYOTA AYGO 1.0 (5DR) 2015
30532,TOYOTA,TOYOTA AYGO 1.0 WILD 5DR,20110401,2011,TOYOTA AYGO 1.0 WILD 5DR 2011
30533,TOYOTA,TOYOTA AYGO 1.0 WILD 5DR,20120101,2012,TOYOTA AYGO 1.0 WILD 5DR 2012
30534,TOYOTA,TOYOTA AYGO 1.0 WILD 5DR,20130101,2013,TOYOTA AYGO 1.0 WILD 5DR 2013
30535,TOYOTA,TOYOTA AYGO 1.0 WILD 5DR,20140101,2014,TOYOTA AYGO 1.0 WILD 5DR 2014
30536,TOYOTA,TOYOTA AYGO 1.0  X- PLAY (5DR),20151001,2015,TOYOTA AYGO 1.0  X- PLAY (5DR) 2015
30537,TOYOTA,TOYOTA AYGO 1.0 INFERNO LTD 5DR,20120401,2012,TOYOTA AYGO 1.0 INFERNO LTD 5DR 2012
30538,TOYOTA,TOYOTA YARIS T1 3DR,20060801,2006,TOYOTA YARIS T1 3DR 2006
30539,TOYOTA,TOYOTA YARIS T1 3DR,20070101,2007,TOYOTA YARIS T1 3DR 2007
30540,TOYOTA,TOYOTA YARIS T1 3DR,20080101,2008,TOYOTA YARIS T1 3DR 2008
30541,TOYOTA,TOYOTA YARIS T1 3DR,20090101,2009,TOYOTA YARIS T1 3DR 2009
30542,TOYOTA,TOYOTA YARIS ZEN1 3DR,20101001,2010,TOYOTA YARIS ZEN1 3DR 2010
30543,TOYOTA,TOYOTA YARIS 1.0 XI 3DR,20111001,2011,TOYOTA YARIS 1.0 XI 3DR 2011
30544,TOYOTA,TOYOTA YARIS 1.0 XI 3DR,20120101,2012,TOYOTA YARIS 1.0 XI 3DR 2012
30545,TOYOTA,TOYOTA YARIS T1 3DR A/C,20060801,2006,TOYOTA YARIS T1 3DR A/C 2006
30546,TOYOTA,TOYOTA YARIS T1 3DR A/C,20070101,2007,TOYOTA YARIS T1 3DR A/C 2007
30547,TOYOTA,TOYOTA YARIS T1 3DR A/C,20080101,2008,TOYOTA YARIS T1 3DR A/C 2008
30548,TOYOTA,TOYOTA YARIS T1 3DR A/C,20090101,2009,TOYOTA YARIS T1 3DR A/C 2009
30549,TOYOTA,TOYOTA YARIS 1.0 XS 3DR,20111001,2011,TOYOTA YARIS 1.0 XS 3DR 2011
30550,TOYOTA,TOYOTA YARIS 1.0 XS 3DR,20120101,2012,TOYOTA YARIS 1.0 XS 3DR 2012
30551,TOYOTA,TOYOTA YARIS 1.0 XR 3DR,20111001,2011,TOYOTA YARIS 1.0 XR 3DR 2011
30552,TOYOTA,TOYOTA YARIS 1.0 XR 3DR,20120101,2012,TOYOTA YARIS 1.0 XR 3DR 2012
30553,TOYOTA,TOYOTA YARIS T1 5DR,20060801,2006,TOYOTA YARIS T1 5DR 2006
30554,TOYOTA,TOYOTA YARIS T1 5DR,20070101,2007,TOYOTA YARIS T1 5DR 2007
30555,TOYOTA,TOYOTA YARIS T1 5DR,20080101,2008,TOYOTA YARIS T1 5DR 2008
30556,TOYOTA,TOYOTA YARIS T1 5DR,20090101,2009,TOYOTA YARIS T1 5DR 2009
30557,TOYOTA,TOYOTA YARIS 1.0 XI 5DR,20111001,2011,TOYOTA YARIS 1.0 XI 5DR 2011
30558,TOYOTA,TOYOTA YARIS 1.0 XI 5DR,20120101,2012,TOYOTA YARIS 1.0 XI 5DR 2012
30559,TOYOTA,TOYOTA YARIS 1.0 XS 5DR,20111001,2011,TOYOTA YARIS 1.0 XS 5DR 2011
30560,TOYOTA,TOYOTA YARIS 1.0 XS 5DR,20120101,2012,TOYOTA YARIS 1.0 XS 5DR 2012
30561,TOYOTA,TOYOTA YARIS 1.0 XS 5DR,20130101,2013,TOYOTA YARIS 1.0 XS 5DR 2013
30562,TOYOTA,TOYOTA YARIS 1.0 XS 5DR,20140901,2014,TOYOTA YARIS 1.0 XS 5DR 2014
30563,TOYOTA,TOYOTA YARIS 1.0 XS 5DR,20150101,2015,TOYOTA YARIS 1.0 XS 5DR 2015
30564,TOYOTA,TOYOTA YARIS T1 5DR A/C,20060801,2006,TOYOTA YARIS T1 5DR A/C 2006
30565,TOYOTA,TOYOTA YARIS T1 5DR A/C,20070101,2007,TOYOTA YARIS T1 5DR A/C 2007
30566,TOYOTA,TOYOTA YARIS T1 5DR A/C,20080101,2008,TOYOTA YARIS T1 5DR A/C 2008
30567,TOYOTA,TOYOTA YARIS T1 5DR A/C,20090101,2009,TOYOTA YARIS T1 5DR A/C 2009
30568,TOYOTA,TOYOTA YARIS 1.0 XR 5DR,20111001,2011,TOYOTA YARIS 1.0 XR 5DR 2011
30569,TOYOTA,TOYOTA YARIS 1.0 XR 5DR,20120101,2012,TOYOTA YARIS 1.0 XR 5DR 2012
30570,TOYOTA,TOYOTA YARIS ZEN3 ACS 5DR,20101001,2010,TOYOTA YARIS ZEN3 ACS 5DR 2010
30571,TOYOTA,TOYOTA YARIS ZEN3+ 5DR,20101001,2010,TOYOTA YARIS ZEN3+ 5DR 2010
30572,TOYOTA,TOYOTA YARIS ZEN3+ A/T 5DR,20101001,2010,TOYOTA YARIS ZEN3+ A/T 5DR 2010
30573,TOYOTA,TOYOTA YARIS 1.3 XI 3DR,20111001,2011,TOYOTA YARIS 1.3 XI 3DR 2011
30574,TOYOTA,TOYOTA YARIS 1.3 XI 3DR,20120101,2012,TOYOTA YARIS 1.3 XI 3DR 2012
30575,TOYOTA,TOYOTA YARIS 1.3 XS 3DR,20111001,2011,TOYOTA YARIS 1.3 XS 3DR 2011
30576,TOYOTA,TOYOTA YARIS 1.3 XS 3DR,20120101,2012,TOYOTA YARIS 1.3 XS 3DR 2012
30577,TOYOTA,TOYOTA YARIS 1.3 XR 3DR,20111001,2011,TOYOTA YARIS 1.3 XR 3DR 2011
30578,TOYOTA,TOYOTA YARIS 1.3 XR 3DR,20120101,2012,TOYOTA YARIS 1.3 XR 3DR 2012
30579,TOYOTA,TOYOTA YARIS T3 5DR,20051001,2005,TOYOTA YARIS T3 5DR 2005
30580,TOYOTA,TOYOTA YARIS T3 5DR,20060101,2006,TOYOTA YARIS T3 5DR 2006
30581,TOYOTA,TOYOTA YARIS 1.3 XI 5DR,20111001,2011,TOYOTA YARIS 1.3 XI 5DR 2011
30582,TOYOTA,TOYOTA YARIS 1.3 XI 5DR,20120101,2012,TOYOTA YARIS 1.3 XI 5DR 2012
30583,TOYOTA,TOYOTA YARIS 1.3 XS 5DR,20111001,2011,TOYOTA YARIS 1.3 XS 5DR 2011
30584,TOYOTA,TOYOTA YARIS 1.3 XS 5DR,20120101,2012,TOYOTA YARIS 1.3 XS 5DR 2012
30585,TOYOTA,TOYOTA YARIS 1.3 XS 5DR,20130101,2013,TOYOTA YARIS 1.3 XS 5DR 2013
30586,TOYOTA,TOYOTA YARIS 1.3 XS 5DR,20140901,2014,TOYOTA YARIS 1.3 XS 5DR 2014
30587,TOYOTA,TOYOTA YARIS 1.3 XS 5DR,20150101,2015,TOYOTA YARIS 1.3 XS 5DR 2015
30588,TOYOTA,TOYOTA YARIS T3 A/C 5DR,20051001,2005,TOYOTA YARIS T3 A/C 5DR 2005
30589,TOYOTA,TOYOTA YARIS T3 A/C 5DR,20060101,2006,TOYOTA YARIS T3 A/C 5DR 2006
30590,TOYOTA,TOYOTA YARIS T3 A/C 5DR,20070101,2007,TOYOTA YARIS T3 A/C 5DR 2007
30591,TOYOTA,TOYOTA YARIS T3 A/C 5DR,20080101,2008,TOYOTA YARIS T3 A/C 5DR 2008
30592,TOYOTA,TOYOTA YARIS T3 A/C 5DR,20090101,2009,TOYOTA YARIS T3 A/C 5DR 2009
30593,TOYOTA,TOYOTA YARIS T3+ 5DR,20051001,2005,TOYOTA YARIS T3+ 5DR 2005
30594,TOYOTA,TOYOTA YARIS T3+ 5DR,20060101,2006,TOYOTA YARIS T3+ 5DR 2006
30595,TOYOTA,TOYOTA YARIS T3+ 5DR,20070101,2007,TOYOTA YARIS T3+ 5DR 2007
30596,TOYOTA,TOYOTA YARIS T3+ 5DR,20080101,2008,TOYOTA YARIS T3+ 5DR 2008
30597,TOYOTA,TOYOTA YARIS T3+ 5DR,20090101,2009,TOYOTA YARIS T3+ 5DR 2009
30598,TOYOTA,TOYOTA YARIS T3+ 5DR,20101001,2010,TOYOTA YARIS T3+ 5DR 2010
30599,TOYOTA,TOYOTA YARIS 1.3 XR 5DR,20111001,2011,TOYOTA YARIS 1.3 XR 5DR 2011
30600,TOYOTA,TOYOTA YARIS 1.3 XR 5DR,20120101,2012,TOYOTA YARIS 1.3 XR 5DR 2012
30601,TOYOTA,TOYOTA YARIS T3+ A/T 5DR,20071101,2007,TOYOTA YARIS T3+ A/T 5DR 2007
30602,TOYOTA,TOYOTA YARIS T3+ A/T 5DR,20080101,2008,TOYOTA YARIS T3+ A/T 5DR 2008
30603,TOYOTA,TOYOTA YARIS T3+ A/T 5DR,20090101,2009,TOYOTA YARIS T3+ A/T 5DR 2009
30604,TOYOTA,TOYOTA YARIS 1.3 XS CVT 5DR,20111001,2011,TOYOTA YARIS 1.3 XS CVT 5DR 2011
30605,TOYOTA,TOYOTA YARIS 1.3 XS CVT 5DR,20120101,2012,TOYOTA YARIS 1.3 XS CVT 5DR 2012
30606,TOYOTA,TOYOTA YARIS 1.3 XS CVT 5DR,20130101,2013,TOYOTA YARIS 1.3 XS CVT 5DR 2013
30607,TOYOTA,TOYOTA YARIS 1.3 XS CVT 5DR,20140901,2014,TOYOTA YARIS 1.3 XS CVT 5DR 2014
30608,TOYOTA,TOYOTA YARIS 1.3 XS CVT 5DR,20150101,2015,TOYOTA YARIS 1.3 XS CVT 5DR 2015
30609,TOYOTA,TOYOTA YARIS T3 SPIRIT 5DR,20051001,2005,TOYOTA YARIS T3 SPIRIT 5DR 2005
30610,TOYOTA,TOYOTA YARIS T3 SPIRIT 5DR,20060101,2006,TOYOTA YARIS T3 SPIRIT 5DR 2006
30611,TOYOTA,TOYOTA YARIS T3 SPIRIT 5DR,20070101,2007,TOYOTA YARIS T3 SPIRIT 5DR 2007
30612,TOYOTA,TOYOTA YARIS T3 SPIRIT 5DR,20080101,2008,TOYOTA YARIS T3 SPIRIT 5DR 2008
30613,TOYOTA,TOYOTA YARIS T3 SPIRIT 5DR,20090101,2009,TOYOTA YARIS T3 SPIRIT 5DR 2009
30614,TOYOTA,TOYOTA YARIS T3 SPIRIT A/T 5DR,20051001,2005,TOYOTA YARIS T3 SPIRIT A/T 5DR 2005
30615,TOYOTA,TOYOTA YARIS T3 SPIRIT A/T 5DR,20060101,2006,TOYOTA YARIS T3 SPIRIT A/T 5DR 2006
30616,TOYOTA,TOYOTA YARIS ZEN3,20101001,2010,TOYOTA YARIS ZEN3 2010
30617,TOYOTA,TOYOTA YARIS ZEN3,20110101,2011,TOYOTA YARIS ZEN3 2011
30618,TOYOTA,TOYOTA YARIS ZEN3,20120101,2012,TOYOTA YARIS ZEN3 2012
